Camera_id,inside_out,Cent_long,Cent_lat,Dist_to_En,Dist_to_Se,TRI_count,TRI_sum,TRI_mean,TRI_median,VALUE_0,VALUE_1,Proportion
Ramdeora RAM 41,inside,71.983949999999993,26.993980000000001,-508.715841500000010,2339.106652999999824,"34",53.375000000000000,1.569850000000000,1.375000000000000,"81675","161775",0.664510166000000
Ramdeora Ram 42,inside,71.981930000000006,26.998040000000000,-675.221636500000045,1970.304838999999902,"34",47.000000000000000,1.382350000000000,1.187500000000000,"43650","198675",0.819870009000000
Ramdeora Ram 43,inside,71.979900000000001,27.002099999999999,-588.573823999999945,1662.539723000000095,"33",38.000000000000000,1.151520000000000,1.000000000000000,"16200","227250",0.933456562000000
Ramdeora Ram 44,inside,71.977869999999996,27.006160000000001,-595.467938200000049,1460.350339999999960,"33",43.750000000000000,1.325760000000000,1.250000000000000,"5400","237375",0.977757183000000
Ramdeora Ram 45,inside,71.976219999999998,27.009779999999999,-182.338889800000004,1356.409038000000010,"25",40.875000000000000,1.635000000000000,1.500000000000000,"9000","173250",0.950617284000000
Ramdeora RAM 46,inside,71.990520000000004,26.991779999999999,-276.397045699999978,2245.877603999999792,"34",50.000000000000000,1.470590000000000,1.437500000000000,"25650","213300",0.892655367000000
Ramdeora RAM 47,inside,71.988479999999996,26.995790000000000,-718.163618000000042,2343.446672000000035,"31",44.500000000000000,1.435480000000000,1.250000000000000,"48825","193950",0.798887859000000
Ramdeora Ram 48,inside,71.986459999999994,26.999849999999999,-1132.926590000000033,2347.887970000000223,"34",47.500000000000000,1.397060000000000,1.125000000000000,"51750","191475",0.787234043000000
Ramdeora Ram 49,inside,71.984430000000003,27.003910000000001,-1078.416101000000026,2096.120528999999806,"33",39.625000000000000,1.200760000000000,1.125000000000000,"40275","202500",0.834105653000000
Ramdeora RAM 51,inside,71.980459999999994,27.011990000000001,-249.621818999999988,1342.138101000000006,"31",30.000000000000000,0.967740000000000,0.875000000000000,"2025","233775",0.991412214000000
Ramdeora Ram 52,inside,71.995040000000003,26.993549999999999,-387.576930100000027,1758.113264999999956,"34",40.000000000000000,1.176470000000000,1.000000000000000,"34875","208125",0.856481481000000
Ramdeora Ram 53,inside,71.993009999999998,26.997610000000002,-609.096880400000032,1876.610770000000002,"34",52.000000000000000,1.529410000000000,1.375000000000000,"20700","222300",0.914814815000000
Ramdeora Ram 54,inside,71.990989999999996,27.001670000000001,-807.247000599999978,2103.374200000000201,"29",34.625000000000000,1.193970000000000,1.000000000000000,"36675","206100",0.848934198000000
Ramdeora Ram 55,inside,71.988960000000006,27.005730000000000,-1012.702718000000004,2329.338720000000194,"34",52.750000000000000,1.551470000000000,1.500000000000000,"53775","189225",0.778703704000000
Ramdeora Ram 56,inside,71.986940000000004,27.009789999999999,-679.814061400000014,1961.428546999999980,"33",44.125000000000000,1.337120000000000,1.125000000000000,"27225","215775",0.887962963000000
Ramdeora Ram 57,inside,71.984880000000004,27.013700000000000,-235.900781999999992,1531.313926999999921,"31",43.250000000000000,1.395160000000000,1.250000000000000,"36000","192825",0.842674533000000
Ramdeora Ram 58,inside,71.997140000000002,26.999459999999999,-194.468255900000003,1467.446488999999929,"28",39.750000000000000,1.419640000000000,1.312500000000000,"1800","203625",0.991237678000000
Ramdeora Ram 60,inside,71.993489999999994,27.007539999999999,-566.237556899999959,1844.830034999999953,"33",49.000000000000000,1.484850000000000,1.375000000000000,"38475","204750",0.841813136000000
Ramdeora Ram 61,inside,71.991470000000007,27.011600000000001,-494.052404400000000,1779.483386999999993,"34",39.375000000000000,1.158090000000000,1.187500000000000,"44325","198675",0.817592593000000
Ramdeora RAM 62,inside,71.997460000000004,27.009370000000001,-177.346555499999994,1407.846399999999903,"27",47.875000000000000,1.773150000000000,1.625000000000000,"26325","160875",0.859375000000000
Ramdeora Ram 63,inside,71.995999999999995,27.013410000000000,-314.900070400000004,1318.802425999999969,"33",43.125000000000000,1.306820000000000,1.250000000000000,"29925","213300",0.876965772000000
Rasla_enclosure RAS 1,inside,71.421530000000004,26.751740000000002,-207.519237900000007,1200.779289000000063,"26",42.500000000000000,1.634620000000000,1.500000000000000,"13500","184275",0.931740614000000
Rasla_enclosure RAS 10,inside,71.428060000000002,26.759340000000002,-619.500757799999974,1129.947474999999940,"32",41.625000000000000,1.300780000000000,1.125000000000000,"20925","221400",0.913649025000000
Rasla_enclosure RAS 11,inside,71.426010000000005,26.763380000000002,-781.114898199999971,1620.651442000000088,"34",43.500000000000000,1.279410000000000,1.250000000000000,"2700","239625",0.988857939000000
Rasla_enclosure RAS 12,inside,71.423959999999994,26.767420000000001,-658.674280100000033,2111.973114999999780,"32",43.375000000000000,1.355470000000000,1.125000000000000,"450","241425",0.998139535000000
Rasla_enclosure RAS 13,inside,71.421909999999997,26.771460000000001,-443.960147000000006,2242.242442000000210,"33",48.500000000000000,1.469700000000000,1.250000000000000,"2475","239625",0.989776952000000
Rasla_enclosure RAS 14,inside,71.432140000000004,26.761170000000000,-196.258018200000009,1195.431618999999955,"28",43.125000000000000,1.540180000000000,1.500000000000000,"47475","154125",0.764508929000000
Rasla_enclosure RAS 15,inside,71.430509999999998,26.765219999999999,-321.473864800000001,1664.485394000000042,"30",40.625000000000000,1.354170000000000,1.250000000000000,"11475","230175",0.952513966000000
Rasla_enclosure RAS 16,inside,71.428460000000001,26.769259999999999,-483.874002700000005,1741.851947000000109,"33",42.625000000000000,1.291670000000000,1.125000000000000,"450","242550",0.998148148000000
Rasla_enclosure RAS 17,inside,71.426370000000006,26.773160000000001,-242.213885199999993,1763.653305000000046,"31",50.875000000000000,1.641130000000000,1.750000000000000,"1125","226800",0.995064166000000
Rasla_enclosure RAS 2,inside,71.425610000000006,26.753450000000001,-475.352566099999990,864.233758800000032,"31",39.125000000000000,1.262100000000000,1.125000000000000,"25425","216000",0.894687791000000
Rasla_enclosure RAS 3,inside,71.423559999999995,26.757500000000000,-516.482105199999978,1271.588801999999987,"34",40.000000000000000,1.176470000000000,1.062500000000000,"2250","240075",0.990714949000000
Rasla_enclosure RAS 4,inside,71.421509999999998,26.761540000000000,-395.690389999999979,1722.401648999999907,"33",37.000000000000000,1.121210000000000,1.125000000000000,"3150","239625",0.987025023000000
Rasla_enclosure RAS 5,inside,71.419669999999996,26.765540000000001,-226.800494299999997,2174.198428000000149,"29",45.875000000000000,1.581900000000000,1.500000000000000,"1575","221400",0.992936428000000
Rasla_enclosure RAS 6,inside,71.438519999999997,26.739090000000001,-196.243749699999995,1279.140769999999975,"31",43.500000000000000,1.403230000000000,1.250000000000000,"675","222300",0.996972755000000
Rasla_enclosure RAS 7,inside,71.436809999999994,26.743369999999999,-187.245219300000002,775.173151699999949,"26",34.750000000000000,1.336540000000000,1.250000000000000,"1575","182700",0.991452991000000
Rasla_enclosure RAS 8,inside,71.432180000000002,26.751300000000001,-278.591908999999987,173.598288300000007,"34",37.875000000000000,1.113970000000000,1.125000000000000,"20925","216900",0.912015137000000
Rasla_enclosure RAS 9,inside,71.430109999999999,26.755299999999998,-496.118738399999984,641.289022100000011,"33",31.125000000000000,0.943180000000000,0.875000000000000,"23625","218250",0.902325581000000
Rasla_out OUT 656,outside,71.405159999999995,26.740210000000001,1786.884164999999939,496.106442399999992,"34",62.625000000000000,1.841910000000000,1.875000000000000,"240075","1800",0.007441860000000
Rasla_out OUT 658,outside,71.401060000000001,26.748290000000001,1864.756791000000021,405.238575500000024,"34",52.000000000000000,1.529410000000000,1.500000000000000,"242775","0",0.000000000000000
Rasla_out OUT 662,outside,71.419910000000002,26.721850000000000,2142.199634000000060,1410.028663999999935,"32",55.375000000000000,1.730470000000000,1.500000000000000,"141075","100575",0.416201117000000
Rasla_out OUT 665,outside,71.413759999999996,26.733969999999999,1822.612986000000092,734.863863799999990,"33",48.750000000000000,1.477270000000000,1.500000000000000,"212175","29925",0.123605948000000
Rasla_out OUT 671,outside,71.401460000000000,26.758209999999998,1631.975453000000016,735.107137999999964,"33",58.750000000000000,1.780300000000000,1.500000000000000,"242100","0",0.000000000000000
Rasla_out OUT 673,outside,71.397350000000003,26.766290000000001,1991.046254000000090,1565.749027999999953,"34",43.625000000000000,1.283090000000000,1.125000000000000,"169425","72450",0.299534884000000
Rasla_out OUT 693,outside,71.402249999999995,26.778060000000000,1504.949861000000055,1773.644782999999961,"31",54.750000000000000,1.766130000000000,1.625000000000000,"157050","84600",0.350093110000000
Rasla_out OUT 712,outside,71.453050000000005,26.720770000000002,1802.846596999999974,259.222310199999981,"34",45.125000000000000,1.327210000000000,1.250000000000000,"111600","130950",0.539888683000000
Rasla_out OUT 715,outside,71.416160000000005,26.793500000000002,1986.593695999999909,698.266495599999985,"33",40.000000000000000,1.212120000000000,1.000000000000000,"231975","9900",0.040930233000000
Rasla_out OUT 721,outside,71.462050000000005,26.724450000000001,2071.336424999999963,84.895341579999993,"33",48.875000000000000,1.481060000000000,1.375000000000000,"128025","113625",0.470204842000000
Rasla_out OUT 730,outside,71.456310000000002,26.746490000000001,1475.092006000000083,85.145921779999995,"33",47.375000000000000,1.435610000000000,1.250000000000000,"180675","61875",0.255102041000000
Rasla_out OUT 732,outside,71.452209999999994,26.754570000000001,1510.308845000000019,46.850279540000002,"33",38.000000000000000,1.151520000000000,1.000000000000000,"186300","55575",0.229767442000000
Rasla_out OUT 741,outside,71.464910000000003,26.740250000000000,2031.631153999999924,319.717924200000027,"34",44.625000000000000,1.312500000000000,1.250000000000000,"191025","51750",0.213160334000000
Rasla_out OUT 744,outside,71.458759999999998,26.752369999999999,1962.073362000000088,124.450582299999994,"32",43.375000000000000,1.355470000000000,1.375000000000000,"232875","9225",0.038104089000000
Rasla_out OUT 747,outside,71.452619999999996,26.764489999999999,1866.869779999999992,327.776925800000015,"34",37.875000000000000,1.113970000000000,1.000000000000000,"215100","27225",0.112349118000000
Rasla_out OUT 749,outside,71.448520000000002,26.772580000000001,1523.204390000000103,265.559430899999995,"32",43.750000000000000,1.367190000000000,1.312500000000000,"209025","32850",0.135813953000000
Rasla_out OUT 753,outside,71.440320000000000,26.788740000000001,1830.287377000000106,445.756177700000023,"33",37.625000000000000,1.140150000000000,1.125000000000000,"215775","26550",0.109563603000000
Rasla_out OUT 755,outside,71.455070000000006,26.770370000000000,2152.990283000000090,428.225231500000007,"32",40.750000000000000,1.273440000000000,1.250000000000000,"209700","33075",0.136237257000000
Rasla_out OUT 758,outside,71.448920000000001,26.782499999999999,2016.334004999999934,457.251321099999984,"34",36.875000000000000,1.084560000000000,1.000000000000000,"225450","17325",0.071362373000000
S100,inside,70.615070000000003,26.730419999999999,-1363.528240000000096,1691.472308000000112,"31",38.375000000000000,1.237900000000000,1.125000000000000,"5625","236700",0.976787372000000
S101,inside,70.619550000000004,26.732299999999999,-1001.839586000000054,1677.662728999999899,"34",31.875000000000000,0.937500000000000,0.875000000000000,"5850","235800",0.975791434000000
S102,inside,70.624030000000005,26.734179999999999,-640.169258199999945,1752.690550999999914,"33",40.125000000000000,1.215910000000000,1.000000000000000,"6975","234900",0.971162791000000
S103,inside,70.628510000000006,26.736059999999998,-278.517350399999998,1950.459088999999949,"33",31.750000000000000,0.962120000000000,0.875000000000000,"4725","236025",0.980373832000000
S107,inside,70.595190000000002,26.726890000000001,-415.599186299999985,1892.512422000000015,"31",32.625000000000000,1.052420000000000,0.875000000000000,"6075","235800",0.974883721000000
S108,inside,70.599590000000006,26.728909999999999,-904.123610399999961,2291.827639000000090,"34",38.250000000000000,1.125000000000000,1.125000000000000,"2925","239400",0.987929434000000
S109,inside,70.604020000000006,26.730670000000000,-1011.473821000000044,2464.908526000000165,"34",40.375000000000000,1.187500000000000,1.125000000000000,"3150","238725",0.986976744000000
S110,inside,70.608500000000006,26.732559999999999,-1244.181968999999981,2274.949778000000151,"34",38.125000000000000,1.121320000000000,1.000000000000000,"2250","239625",0.990697674000000
S111,inside,70.612979999999993,26.734439999999999,-1325.618557000000010,2180.793407000000116,"33",39.250000000000000,1.189390000000000,1.250000000000000,"1575","240300",0.993488372000000
S112,inside,70.617459999999994,26.736319999999999,-1262.171552999999903,2169.164334000000053,"30",33.875000000000000,1.129170000000000,1.000000000000000,"5850","236025",0.975813953000000
S113,inside,70.626410000000007,26.740079999999999,-612.498329300000023,2387.378948000000037,"34",36.375000000000000,1.069850000000000,1.000000000000000,"7425","234675",0.969330855000000
S114,inside,70.630849999999995,26.741980000000002,-260.685760399999992,1955.031005999999934,"33",41.500000000000000,1.257580000000000,1.250000000000000,"7200","231075",0.969782814000000
S115,inside,70.635220000000004,26.744090000000000,-101.188602099999997,1511.381945000000087,"22",21.375000000000000,0.971590000000000,1.000000000000000,"1800","157050",0.988668555000000
S120,inside,70.593019999999996,26.730760000000000,-361.663140899999973,2181.279477999999926,"33",55.750000000000000,1.689390000000000,1.625000000000000,"38025","203850",0.842790698000000
S121,inside,70.597350000000006,26.732839999999999,-510.319087000000025,2571.742342999999892,"32",46.500000000000000,1.453130000000000,1.312500000000000,"4950","237150",0.979553903000000
S122,inside,70.601889999999997,26.734510000000000,-566.545180500000015,2897.147805000000062,"34",43.500000000000000,1.279410000000000,1.250000000000000,"3375","238275",0.986033520000000
S123_1,inside,70.606390000000005,26.736570000000000,-913.547936000000050,2748.691467000000102,"33",42.625000000000000,1.291670000000000,1.250000000000000,"4050","237825",0.983255814000000
S124,inside,70.610870000000006,26.738399999999999,-843.911683899999957,2666.064937000000100,"31",39.375000000000000,1.270160000000000,1.250000000000000,"4500","237150",0.981378026000000
S125,inside,70.615369999999999,26.740320000000001,-776.846761000000015,2658.655424999999923,"32",36.250000000000000,1.132810000000000,1.000000000000000,"7200","234900",0.970260223000000
S126,inside,70.619879999999995,26.742339999999999,-719.642742600000020,2720.840706999999838,"33",43.750000000000000,1.325760000000000,1.125000000000000,"12600","229050",0.947858473000000
S127,inside,70.624229999999997,26.744160000000001,-764.973901899999987,2604.467865000000074,"34",37.500000000000000,1.102940000000000,1.062500000000000,"15300","226575",0.936744186000000
S128,inside,70.628749999999997,26.745989999999999,-710.815681100000006,2169.038524000000052,"34",37.250000000000000,1.095590000000000,1.125000000000000,"7650","234225",0.968372093000000
S130,inside,70.637810000000002,26.749849999999999,-358.218636399999980,1425.143321999999898,"29",30.375000000000000,1.047410000000000,1.000000000000000,"2925","238950",0.987906977000000
S131,inside,70.642399999999995,26.751680000000000,-253.227017499999988,1062.533368000000110,"34",37.125000000000000,1.091910000000000,1.000000000000000,"9450","228150",0.960227273000000
S132,inside,70.595399999999998,26.736780000000000,-48.547638059999997,2888.780741000000035,"17",25.500000000000000,1.500000000000000,1.250000000000000,"5400","136575",0.961965135000000
S133,inside,70.599819999999994,26.738730000000000,-251.460843000000011,3264.084739999999783,"31",45.125000000000000,1.455650000000000,1.375000000000000,"9225","226125",0.960803059000000
S134,inside,70.604330000000004,26.740659999999998,-429.991531800000018,3231.772771999999804,"32",36.250000000000000,1.132810000000000,1.062500000000000,"5175","237150",0.978644383000000
S135,inside,70.608660000000000,26.742529999999999,-341.242999699999984,3172.964413000000150,"34",42.500000000000000,1.250000000000000,1.375000000000000,"27225","214650",0.887441860000000
S136,inside,70.613389999999995,26.744360000000000,-290.615916200000015,3147.605664000000161,"33",66.375000000000000,2.011360000000000,1.875000000000000,"60300","181575",0.750697674000000
S137,inside,70.617729999999995,26.746250000000000,-237.874727600000000,3194.722447000000102,"32",41.250000000000000,1.289060000000000,1.250000000000000,"17325","221625",0.927495292000000
S138_1,inside,70.622230000000002,26.748120000000000,-285.897705299999984,2845.017375999999786,"33",35.750000000000000,1.083330000000000,1.000000000000000,"19575","222525",0.919144981000000
S140,inside,70.631119999999996,26.751860000000001,-375.847098599999981,2120.305221000000074,"32",37.125000000000000,1.160160000000000,1.062500000000000,"10350","231750",0.957249071000000
S141,inside,70.635630000000006,26.753789999999999,-418.532197199999985,1774.139611999999943,"34",35.125000000000000,1.033090000000000,0.875000000000000,"5400","236700",0.977695167000000
S142,inside,70.640140000000002,26.755569999999999,-64.168748919999999,1435.965944000000036,"20",26.125000000000000,1.306250000000000,1.125000000000000,"7875","144450",0.948301329000000
S59,inside,70.610069999999993,26.708929999999999,-216.384915599999999,1052.447478999999930,"30",23.750000000000000,0.791670000000000,0.687500000000000,"23175","193950",0.893264249000000
S64,inside,70.607929999999996,26.712710000000001,-444.544356300000004,1000.875901999999996,"31",36.500000000000000,1.177420000000000,1.000000000000000,"17100","224775",0.929302326000000
S65,inside,70.612399999999994,26.714590000000001,-640.006014400000026,1164.563758000000007,"34",43.750000000000000,1.286760000000000,1.250000000000000,"9900","232200",0.959107807000000
S66,inside,70.616820000000004,26.716490000000000,-283.482133599999997,693.546152200000051,"33",37.250000000000000,1.128790000000000,1.000000000000000,"5625","231525",0.976280835000000
S74,inside,70.601479999999995,26.714890000000000,-92.126505399999999,790.894942199999946,"30",27.875000000000000,0.929170000000000,0.875000000000000,"18000","198675",0.916926272000000
S75,inside,70.605829999999997,26.716729999999998,-557.870284900000001,1176.492966999999908,"34",38.375000000000000,1.128680000000000,1.000000000000000,"10575","231525",0.956319703000000
S76,inside,70.610309999999998,26.718610000000002,-971.765532000000007,1346.688916000000063,"31",42.125000000000000,1.358870000000000,1.250000000000000,"7425","234225",0.969273743000000
S77,inside,70.614789999999999,26.720490000000002,-608.575195099999974,964.291425200000049,"31",32.375000000000000,1.044350000000000,1.000000000000000,"6525","235350",0.973023256000000
S78,inside,70.619259999999997,26.722380000000001,-389.777917399999978,721.183905099999947,"34",41.375000000000000,1.216910000000000,1.125000000000000,"9225","232650",0.961860465000000
S79,inside,70.623739999999998,26.724260000000001,-334.829635900000028,694.312898300000029,"34",43.250000000000000,1.272060000000000,1.125000000000000,"7425","234000",0.969245107000000
S86,inside,70.599390000000000,26.718979999999998,-210.914422800000011,1192.212852000000112,"30",38.125000000000000,1.270830000000000,1.250000000000000,"35325","187875",0.841733871000000
S87,inside,70.603740000000002,26.720749999999999,-671.823482099999978,1477.660675000000083,"33",39.000000000000000,1.181820000000000,1.125000000000000,"2700","238950",0.988826816000000
S88,inside,70.608289999999997,26.722600000000000,-1153.828402999999980,1651.540543000000071,"32",32.250000000000000,1.007810000000000,1.125000000000000,"10800","230850",0.955307263000000
S89,inside,70.612690000000001,26.724519999999998,-998.416979599999991,1366.455686000000014,"31",37.625000000000000,1.213710000000000,1.125000000000000,"11925","230175",0.950743494000000
S90,inside,70.617170000000002,26.726400000000002,-880.975050499999952,1203.384557999999970,"34",44.625000000000000,1.312500000000000,1.312500000000000,"4050","237600",0.983240223000000
S91,inside,70.621650000000002,26.728280000000002,-667.866779500000007,1185.761216999999988,"34",44.375000000000000,1.305150000000000,1.125000000000000,"5850","236025",0.975813953000000
S92,inside,70.626120000000000,26.730160000000001,-307.134242599999993,1289.358275999999933,"33",40.000000000000000,1.212120000000000,1.125000000000000,"7650","233550",0.968283582000000
S97,inside,70.597059999999999,26.722760000000001,-289.662173699999983,1614.878406000000041,"33",37.250000000000000,1.128790000000000,1.125000000000000,"20475","221625",0.915427509000000
S98,inside,70.606120000000004,26.726649999999999,-1263.611145000000079,2044.228818000000047,"33",41.250000000000000,1.250000000000000,1.125000000000000,"5850","236025",0.975813953000000
S99,inside,70.610600000000005,26.728539999999999,-1450.521330000000034,1810.580437999999958,"34",42.500000000000000,1.250000000000000,1.125000000000000,"6750","235125",0.972093023000000
Sudasri_out OUT 316,outside,70.567930000000004,26.705690000000001,2115.439581000000089,1630.401953999999932,"32",51.125000000000000,1.597660000000000,1.562500000000000,"162900","78975",0.326511628000000
Sudasri_out OUT 317,outside,70.566280000000006,26.709679999999999,2265.504943999999796,1163.967785000000049,"34",41.500000000000000,1.220590000000000,1.125000000000000,"234000","7650",0.031657356000000
Sudasri_out OUT 327,outside,70.572400000000002,26.707570000000000,1667.429961999999932,1347.868208999999979,"33",37.625000000000000,1.140150000000000,1.125000000000000,"182025","59850",0.247441860000000
Sudasri_out OUT 328,outside,70.570310000000006,26.711590000000001,1870.068099000000075,1115.268233999999893,"30",25.875000000000000,0.862500000000000,0.875000000000000,"179325","62775",0.259293680000000
Sudasri_out OUT 329,outside,70.568209999999993,26.715610000000002,2066.073789000000033,631.945393100000047,"32",33.750000000000000,1.054690000000000,1.000000000000000,"203175","38700",0.160000000000000
Sudasri_out OUT 330,outside,70.566580000000002,26.719590000000000,2304.076527000000169,235.263864600000005,"34",33.250000000000000,0.977940000000000,1.000000000000000,"235800","6075",0.025116279000000
Sudasri_out OUT 347,outside,70.572689999999994,26.717490000000002,1657.383143000000018,883.220778600000017,"32",29.250000000000000,0.914060000000000,0.875000000000000,"146925","95400",0.393686165000000
Sudasri_out OUT 348,outside,70.570589999999996,26.721509999999999,1989.007098000000042,589.819934800000055,"32",28.000000000000000,0.875000000000000,0.812500000000000,"238275","3600",0.014883721000000
Sudasri_out OUT 349,outside,70.568489999999997,26.725529999999999,2084.355223000000024,632.233768199999986,"34",41.375000000000000,1.216910000000000,1.125000000000000,"240750","900",0.003724395000000
Sudasri_out OUT 350,outside,70.566460000000006,26.729530000000000,2274.509152999999969,940.850300899999979,"32",37.250000000000000,1.164060000000000,1.125000000000000,"238500","3375",0.013953488000000
Sudasri_out OUT 371,outside,70.570869999999999,26.731439999999999,1843.116792999999916,1314.268223999999918,"32",40.125000000000000,1.253910000000000,1.000000000000000,"236475","5400",0.022325581000000
Sudasri_out OUT 462,outside,70.629739999999998,26.702269999999999,1418.879498000000012,743.224045000000046,"34",85.375000000000000,2.511030000000000,2.500000000000000,"232200","9675",0.040000000000000
Sudasri_out OUT 472,outside,70.634209999999996,26.704149999999998,1379.947724000000107,1128.582677999999987,"34",58.250000000000000,1.713240000000000,1.500000000000000,"228600","12825",0.053122088000000
Sudasri_out OUT 479,outside,70.640780000000007,26.702010000000001,1585.148531999999932,1814.591423000000077,"33",72.625000000000000,2.200760000000000,1.750000000000000,"187650","54000",0.223463687000000
Sudasri_out OUT 488,outside,70.645259999999993,26.703890000000001,1530.849153999999999,2224.986394000000018,"32",75.375000000000000,2.355470000000000,2.250000000000000,"183600","58275",0.240930233000000
Sudasri_out OUT 506,outside,70.654210000000006,26.707650000000001,1787.606383999999935,2925.617108999999800,"34",87.250000000000000,2.566180000000000,2.125000000000000,"179100","63000",0.260223048000000
Sudasri_out OUT 529,outside,70.658690000000007,26.709530000000001,2010.843026000000009,3273.833282000000054,"31",41.250000000000000,1.330650000000000,1.250000000000000,"217350","24300",0.100558659000000
Sudasri_out OUT 561,outside,70.662909999999997,26.711549999999999,2255.352899999999863,3482.060957000000144,"33",40.750000000000000,1.234850000000000,1.125000000000000,"89550","152100",0.629422719000000
Sudasri_out OUT 562,outside,70.661079999999998,26.715430000000001,1816.828430000000026,3019.017644999999902,"34",50.000000000000000,1.470590000000000,1.375000000000000,"118350","123525",0.510697674000000
Sudasri_out OUT 597,outside,70.665549999999996,26.717310000000001,2039.962661999999909,2959.476074000000153,"32",39.125000000000000,1.222660000000000,1.187500000000000,"101700","140175",0.579534884000000
Sudasri_out OUT 598,outside,70.663460000000001,26.721329999999998,1652.065440999999964,2481.550134999999955,"34",52.750000000000000,1.551470000000000,1.500000000000000,"204075","38025",0.157063197000000
Sudasri_out OUT 619,outside,70.667940000000002,26.723210000000002,2019.074151999999913,2302.749983000000157,"30",47.250000000000000,1.575000000000000,1.500000000000000,"148500","93150",0.385474860000000
Sudasri_out OUT 620,outside,70.665850000000006,26.727229999999999,1736.279892999999902,2036.699123000000100,"33",40.375000000000000,1.223480000000000,1.125000000000000,"205875","36225",0.149628253000000
Sudasri_out OUT 627,outside,70.670320000000004,26.729109999999999,2138.340846999999940,1678.430434000000105,"31",36.625000000000000,1.181450000000000,1.000000000000000,"207000","34650",0.143389199000000
Sudasri_out OUT 628,outside,70.668229999999994,26.733129999999999,1883.996529999999893,1624.920022000000017,"34",41.625000000000000,1.224260000000000,1.250000000000000,"192375","49500",0.204651163000000
Sudasri_out OUT 629,outside,70.666139999999999,26.737159999999999,1686.006986999999981,1334.130648999999949,"34",43.625000000000000,1.283090000000000,1.250000000000000,"218475","23625",0.097583643000000
Sudasri_out OUT 637,outside,70.670620000000000,26.739039999999999,2137.524876999999833,1251.706331999999975,"33",31.625000000000000,0.958330000000000,0.750000000000000,"190800","51075",0.211162791000000
Sudasri_out OUT 638,outside,70.668530000000004,26.743060000000000,1989.775008999999955,1319.447179000000006,"31",39.125000000000000,1.262100000000000,1.125000000000000,"162900","78975",0.326511628000000
Sudasri_out OUT 643,outside,70.658060000000006,26.763169999999999,1720.012588999999934,474.410883300000023,"33",50.125000000000000,1.518940000000000,1.500000000000000,"69075","173025",0.714684015000000
Sudasri_out OUT 647,outside,70.670919999999995,26.748960000000000,2280.275510999999824,1488.097050999999965,"34",105.875000000000000,3.113970000000000,2.937500000000000,"165150","76725",0.317209302000000
Sudasri_out OUT 648,outside,70.668819999999997,26.752980000000001,2084.235162999999829,1376.454707999999982,"33",62.750000000000000,1.901520000000000,1.750000000000000,"64125","177750",0.734883721000000
Sudasri_out OUT 649,outside,70.666730000000001,26.757000000000001,1994.033183000000008,912.498356100000024,"34",46.625000000000000,1.371320000000000,1.187500000000000,"103725","138375",0.571561338000000
